parameter,sparsity,top1,top5,loss
layer3.4.conv2.weight,0.2,0.8382893,0,0
layer3.4.conv2.weight,0.30000000000000004,0.8258436,0,0
layer3.4.conv2.weight,0.4,0.8392082,0,0
layer3.4.conv2.weight,0.5,0.8504845,0,0
layer3.4.conv2.weight,0.6000000000000001,0.8662713,0,0
layer3.4.conv2.weight,0.7000000000000001,0.7882559,0,0
layer3.4.conv2.weight,0.8,0.0993986,0,0
layer3.4.conv2.weight,0.9,0.0024223,0,0
layer3.5.conv1.weight,0.0,0.8444704,0,0
layer3.5.conv1.weight,0.1,0.828266,0,0
layer3.5.conv1.weight,0.2,0.8225025,0,0
layer3.5.conv1.weight,0.30000000000000004,0.8159873,0,0
layer3.5.conv1.weight,0.4,0.8004511,0,0
layer3.5.conv1.weight,0.5,0.8186602,0,0
layer3.5.conv1.weight,0.6000000000000001,0.7710491,0,0
layer3.5.conv1.weight,0.7000000000000001,0.7766455,0,0
layer3.5.conv1.weight,0.8,0.7226027,0,0
layer3.5.conv1.weight,0.9,0.3319412,0,0
layer3.5.conv2.weight,0.0,0.8444704,0,0
layer3.5.conv2.weight,0.1,0.8302706,0,0
layer3.5.conv2.weight,0.2,0.8223354,0,0
layer3.5.conv2.weight,0.30000000000000004,0.8004511,0,0
layer3.5.conv2.weight,0.4,0.8227531,0,0
layer3.5.conv2.weight,0.5,0.8011193,0,0
layer3.5.conv2.weight,0.6000000000000001,0.7716338,0,0
layer3.5.conv2.weight,0.7000000000000001,0.6903608,0,0
layer3.5.conv2.weight,0.8,0.6477614,0,0
layer3.5.conv2.weight,0.9,0.4131306,0,0
layer3.6.conv1.weight,0.0,0.8444704,0,0
layer3.6.conv1.weight,0.1,0.8508186,0,0
layer3.6.conv1.weight,0.2,0.8357,0,0
layer3.6.conv1.weight,0.30000000000000004,0.8104744,0,0
layer3.6.conv1.weight,0.4,0.8142332,0,0
layer3.6.conv1.weight,0.5,0.8275977,0,0
layer3.6.conv1.weight,0.6000000000000001,0.8052957,0,0
layer3.6.conv1.weight,0.7000000000000001,0.775142,0,0
layer3.6.conv1.weight,0.8,0.7254427,0,0
layer3.6.conv1.weight,0.9,0.3400434,0,0
layer3.6.conv2.weight,0.0,0.8444704,0,0
layer3.6.conv2.weight,0.1,0.8383729,0,0
layer3.6.conv2.weight,0.2,0.8332776,0,0
layer3.6.conv2.weight,0.30000000000000004,0.8037922,0,0
layer3.6.conv2.weight,0.4,0.8001169,0,0
layer3.6.conv2.weight,0.5,0.8225025,0,0
layer3.6.conv2.weight,0.6000000000000001,0.8043769,0,0
layer3.6.conv2.weight,0.7000000000000001,0.6997995,0,0
layer3.6.conv2.weight,0.8,0.6028233,0,0
layer3.6.conv2.weight,0.9,0.5156198,0,0
layer3.7.conv1.weight,0.0,0.8444704,0,0
layer3.7.conv1.weight,0.1,0.8384564,0,0
layer3.7.conv1.weight,0.2,0.8438022,0,0
layer3.7.conv1.weight,0.30000000000000004,0.8446375,0,0
layer3.7.conv1.weight,0.4,0.8225025,0,0
layer3.7.conv1.weight,0.5,0.8101403,0,0
layer3.7.conv1.weight,0.6000000000000001,0.8013699,0,0
layer3.7.conv1.weight,0.7000000000000001,0.7749749,0,0
layer3.7.conv1.weight,0.8,0.7104911,0,0
layer3.7.conv1.weight,0.9,0.2871701,0,0
layer3.7.conv2.weight,0.0,0.8444704,0,0
layer3.7.conv2.weight,0.1,0.823839,0,0
layer3.7.conv2.weight,0.2,0.8172402,0,0
layer3.7.conv2.weight,0.30000000000000004,0.8557467,0,0
layer3.7.conv2.weight,0.4,0.8540762,0,0
layer3.7.conv2.weight,0.5,0.8498162,0,0
layer3.7.conv2.weight,0.6000000000000001,0.8662713,0,0
layer3.7.conv2.weight,0.7000000000000001,0.8524891,0,0
layer3.7.conv2.weight,0.8,0.8472269,0,0
layer3.7.conv2.weight,0.9,0.8215002,0,0
layer3.8.conv1.weight,0.0,0.8444704,0,0
layer3.8.conv1.weight,0.1,0.8374541,0,0
layer3.8.conv1.weight,0.2,0.8379552,0,0
layer3.8.conv1.weight,0.30000000000000004,0.8547444,0,0
layer3.8.conv1.weight,0.4,0.8338623,0,0
layer3.8.conv1.weight,0.5,0.8410458,0,0
layer3.8.conv1.weight,0.6000000000000001,0.8197461,0,0
layer3.8.conv1.weight,0.7000000000000001,0.8034581,0,0
layer3.8.conv1.weight,0.8,0.7343802,0,0
layer3.8.conv1.weight,0.9,0.2860007,0,0
layer3.8.conv2.weight,0.0,0.8444704,0,0
layer3.8.conv2.weight,0.1,0.812145,0,0
layer3.8.conv2.weight,0.2,0.8071333,0,0
layer3.8.conv2.weight,0.30000000000000004,0.7845807,0,0
layer3.8.conv2.weight,0.4,0.8056298,0,0
layer3.8.conv2.weight,0.5,0.7484965,0,0
layer3.8.conv2.weight,0.6000000000000001,0.7345473,0,0
layer3.8.conv2.weight,0.7000000000000001,0.7585199,0,0
layer3.8.conv2.weight,0.8,0.7810725,0,0
layer3.8.conv2.weight,0.9,0.7242733,0,0
layer3.9.conv1.weight,0.0,0.8444704,0,0
layer3.9.conv1.weight,0.1,0.8630137,0,0
layer3.9.conv1.weight,0.2,0.8585867,0,0
layer3.9.conv1.weight,0.30000000000000004,0.8554962,0,0
layer3.9.conv1.weight,0.4,0.8527397,0,0
layer3.9.conv1.weight,0.5,0.8762947,0,0
layer3.9.conv1.weight,0.6000000000000001,0.8572503,0,0
layer3.9.conv1.weight,0.7000000000000001,0.8416305,0,0
layer3.9.conv1.weight,0.8,0.7864183,0,0
layer3.9.conv1.weight,0.9,0.4094554,0,0
layer3.9.conv2.weight,0.0,0.8444704,0,0
layer3.9.conv2.weight,0.1,0.8352823,0,0
layer3.9.conv2.weight,0.2,0.8604243,0,0
layer3.9.conv2.weight,0.30000000000000004,0.8414634,0,0
layer3.9.conv2.weight,0.4,0.8483963,0,0
layer3.9.conv2.weight,0.5,0.8097227,0,0
layer3.9.conv2.weight,0.6000000000000001,0.7956899,0,0
layer3.9.conv2.weight,0.7000000000000001,0.8153191,0,0
layer3.9.conv2.weight,0.8,0.7812396,0,0
layer3.9.conv2.weight,0.9,0.6885232,0,0
layer3.10.conv1.weight,0.0,0.8444704,0,0
layer3.10.conv1.weight,0.1,0.8301871,0,0
layer3.10.conv1.weight,0.2,0.8169061,0,0
layer3.10.conv1.weight,0.30000000000000004,0.8112262,0,0
layer3.10.conv1.weight,0.4,0.8258436,0,0
layer3.10.conv1.weight,0.5,0.8544103,0,0
layer3.10.conv1.weight,0.6000000000000001,0.8183261,0,0
layer3.10.conv1.weight,0.7000000000000001,0.8216672,0,0
layer3.10.conv1.weight,0.8,0.7833278,0,0
layer3.10.conv1.weight,0.9,0.3255931,0,0
layer3.10.conv2.weight,0.0,0.8444704,0,0
layer3.10.conv2.weight,0.1,0.8351988,0,0
layer3.10.conv2.weight,0.2,0.8399599,0,0
layer3.10.conv2.weight,0.30000000000000004,0.8237554,0,0
layer3.10.conv2.weight,0.4,0.8304377,0,0
layer3.10.conv2.weight,0.5,0.810725,0,0
layer3.10.conv2.weight,0.6000000000000001,0.8515703,0,0
layer3.10.conv2.weight,0.7000000000000001,0.8530738,0,0
layer3.10.conv2.weight,0.8,0.8347812,0,0
layer3.10.conv2.weight,0.9,0.8357835,0,0
layer3.11.conv1.weight,0.0,0.8444704,0,0
