parameter,sparsity,top1,top5,loss
conv_3.model.3.project.conv.weight,0.9,0.6912797,0,0
conv_3.model.4.conv.conv.weight,0.0,0.751587,0,0
conv_3.model.4.conv.conv.weight,0.1,0.7668727,0,0
conv_3.model.4.conv.conv.weight,0.2,0.7681256,0,0
conv_3.model.4.conv.conv.weight,0.30000000000000004,0.7449883,0,0
conv_3.model.4.conv.conv.weight,0.4,0.7167558,0,0
conv_3.model.4.conv.conv.weight,0.5,0.7259439,0,0
conv_3.model.4.conv.conv.weight,0.6000000000000001,0.7273638,0,0
conv_3.model.4.conv.conv.weight,0.7000000000000001,0.7299532,0,0
conv_3.model.4.conv.conv.weight,0.8,0.7393919,0,0
conv_3.model.4.conv.conv.weight,0.9,0.7400601,0,0
conv_3.model.4.conv_dw.conv.weight,0.0,0.751587,0,0
conv_3.model.4.conv_dw.conv.weight,0.1,0.7525058,0,0
conv_3.model.4.conv_dw.conv.weight,0.2,0.7635316,0,0
conv_3.model.4.conv_dw.conv.weight,0.30000000000000004,0.7282827,0,0
conv_3.model.4.conv_dw.conv.weight,0.4,0.7185099,0,0
conv_3.model.4.conv_dw.conv.weight,0.5,0.6272135,0,0
conv_3.model.4.conv_dw.conv.weight,0.6000000000000001,0.5877882,0,0
conv_3.model.4.conv_dw.conv.weight,0.7000000000000001,0.5510358,0,0
conv_3.model.4.conv_dw.conv.weight,0.8,0.6308052,0,0
conv_3.model.4.conv_dw.conv.weight,0.9,0.598981,0,0
conv_3.model.4.project.conv.weight,0.0,0.751587,0,0
conv_3.model.4.project.conv.weight,0.1,0.7488306,0,0
conv_3.model.4.project.conv.weight,0.2,0.7517541,0,0
conv_3.model.4.project.conv.weight,0.30000000000000004,0.7641998,0,0
conv_3.model.4.project.conv.weight,0.4,0.7652021,0,0
conv_3.model.4.project.conv.weight,0.5,0.7672903,0,0
conv_3.model.4.project.conv.weight,0.6000000000000001,0.7667892,0,0
conv_3.model.4.project.conv.weight,0.7000000000000001,0.7535082,0,0
conv_3.model.4.project.conv.weight,0.8,0.7120782,0,0
conv_3.model.4.project.conv.weight,0.9,0.7051453,0,0
conv_3.model.5.conv.conv.weight,0.0,0.751587,0,0
conv_3.model.5.conv.conv.weight,0.1,0.7599399,0,0
conv_3.model.5.conv.conv.weight,0.2,0.7616104,0,0
conv_3.model.5.conv.conv.weight,0.30000000000000004,0.7458236,0,0
conv_3.model.5.conv.conv.weight,0.4,0.7283662,0,0
conv_3.model.5.conv.conv.weight,0.5,0.7488306,0,0
conv_3.model.5.conv.conv.weight,0.6000000000000001,0.7532576,0,0
conv_3.model.5.conv.conv.weight,0.7000000000000001,0.7384731,0,0
conv_3.model.5.conv.conv.weight,0.8,0.6916138,0,0
conv_3.model.5.conv.conv.weight,0.9,0.6779151,0,0
conv_3.model.5.conv_dw.conv.weight,0.0,0.751587,0,0
conv_3.model.5.conv_dw.conv.weight,0.1,0.7659539,0,0
conv_3.model.5.conv_dw.conv.weight,0.2,0.7753926,0,0
conv_3.model.5.conv_dw.conv.weight,0.30000000000000004,0.7582693,0,0
conv_3.model.5.conv_dw.conv.weight,0.4,0.7535917,0,0
conv_3.model.5.conv_dw.conv.weight,0.5,0.7420648,0,0
conv_3.model.5.conv_dw.conv.weight,0.6000000000000001,0.7254427,0,0
conv_3.model.5.conv_dw.conv.weight,0.7000000000000001,0.7281991,0,0
conv_3.model.5.conv_dw.conv.weight,0.8,0.7496659,0,0
conv_3.model.5.conv_dw.conv.weight,0.9,0.4885566,0,0
conv_3.model.5.project.conv.weight,0.0,0.751587,0,0
conv_3.model.5.project.conv.weight,0.1,0.7500835,0,0
conv_3.model.5.project.conv.weight,0.2,0.757267,0,0
conv_3.model.5.project.conv.weight,0.30000000000000004,0.7388072,0,0
conv_3.model.5.project.conv.weight,0.4,0.7714668,0,0
conv_3.model.5.project.conv.weight,0.5,0.7671233,0,0
conv_3.model.5.project.conv.weight,0.6000000000000001,0.7276144,0,0
conv_3.model.5.project.conv.weight,0.7000000000000001,0.7146676,0,0
conv_3.model.5.project.conv.weight,0.8,0.7179252,0,0
conv_3.model.5.project.conv.weight,0.9,0.7132476,0,0
conv_3.model.6.conv.conv.weight,0.0,0.751587,0,0
conv_3.model.6.conv.conv.weight,0.1,0.7392249,0,0
conv_3.model.6.conv.conv.weight,0.2,0.735132,0,0
conv_3.model.6.conv.conv.weight,0.30000000000000004,0.7374708,0,0
conv_3.model.6.conv.conv.weight,0.4,0.7462412,0,0
conv_3.model.6.conv.conv.weight,0.5,0.7180922,0,0
conv_3.model.6.conv.conv.weight,0.6000000000000001,0.7271133,0,0
conv_3.model.6.conv.conv.weight,0.7000000000000001,0.7140829,0,0
conv_3.model.6.conv.conv.weight,0.8,0.7003842,0,0
conv_3.model.6.conv.conv.weight,0.9,0.6543602,0,0
conv_3.model.6.conv_dw.conv.weight,0.0,0.751587,0,0
conv_3.model.6.conv_dw.conv.weight,0.1,0.7442366,0,0
