parameter,sparsity,top1,top5,loss
layer2.6.conv1.weight,0.6000000000000001,0.7239437,0,0
layer2.6.conv1.weight,0.7000000000000001,0.6185111,0,0
layer2.6.conv1.weight,0.8,0.5593561,0,0
layer2.6.conv1.weight,0.9,0.4686117,0,0
layer2.6.conv2.weight,0.0,0.7710262,0,0
layer2.6.conv2.weight,0.1,0.7710262,0,0
layer2.6.conv2.weight,0.2,0.7726358,0,0
layer2.6.conv2.weight,0.30000000000000004,0.7933602,0,0
layer2.6.conv2.weight,0.4,0.7921529,0,0
layer2.6.conv2.weight,0.5,0.7734406,0,0
layer2.6.conv2.weight,0.6000000000000001,0.7740443,0,0
layer2.6.conv2.weight,0.7000000000000001,0.8006036,0,0
layer2.6.conv2.weight,0.8,0.7760563,0,0
layer2.6.conv2.weight,0.9,0.5875252,0,0
layer2.7.conv1.weight,0.0,0.7710262,0,0
layer2.7.conv1.weight,0.1,0.7748491,0,0
layer2.7.conv1.weight,0.2,0.7635815,0,0
layer2.7.conv1.weight,0.30000000000000004,0.7615694,0,0
layer2.7.conv1.weight,0.4,0.7404427,0,0
layer2.7.conv1.weight,0.5,0.7277666,0,0
layer2.7.conv1.weight,0.6000000000000001,0.7173038,0,0
layer2.7.conv1.weight,0.7000000000000001,0.5867203,0,0
layer2.7.conv1.weight,0.8,0.5720322,0,0
layer2.7.conv1.weight,0.9,0.4674044,0,0
layer2.7.conv2.weight,0.0,0.7710262,0,0
layer2.7.conv2.weight,0.1,0.7708249,0,0
layer2.7.conv2.weight,0.2,0.7686117,0,0
layer2.7.conv2.weight,0.30000000000000004,0.771831,0,0
layer2.7.conv2.weight,0.4,0.7734406,0,0
layer2.7.conv2.weight,0.5,0.7770624,0,0
layer2.7.conv2.weight,0.6000000000000001,0.7732394,0,0
layer2.7.conv2.weight,0.7000000000000001,0.7613682,0,0
layer2.7.conv2.weight,0.8,0.7148893,0,0
layer2.7.conv2.weight,0.9,0.4118712,0,0
layer2.8.conv1.weight,0.0,0.7710262,0,0
layer2.8.conv1.weight,0.1,0.7742455,0,0
layer2.8.conv1.weight,0.2,0.7706237,0,0
layer2.8.conv1.weight,0.30000000000000004,0.7577465,0,0
layer2.8.conv1.weight,0.4,0.7428571,0,0
layer2.8.conv1.weight,0.5,0.7289738,0,0
layer2.8.conv1.weight,0.6000000000000001,0.7012072,0,0
layer2.8.conv1.weight,0.7000000000000001,0.5790744,0,0
layer2.8.conv1.weight,0.8,0.5078471,0,0
layer2.8.conv1.weight,0.9,0.4977867,0,0
layer2.8.conv2.weight,0.0,0.7710262,0,0
layer2.8.conv2.weight,0.1,0.7708249,0,0
layer2.8.conv2.weight,0.2,0.7746479,0,0
layer2.8.conv2.weight,0.30000000000000004,0.7712274,0,0
layer2.8.conv2.weight,0.4,0.7706237,0,0
layer2.8.conv2.weight,0.5,0.7758551,0,0
layer2.8.conv2.weight,0.6000000000000001,0.7814889,0,0
layer2.8.conv2.weight,0.7000000000000001,0.7744467,0,0
layer2.8.conv2.weight,0.8,0.7448692,0,0
layer2.8.conv2.weight,0.9,0.4603622,0,0
layer2.9.conv1.weight,0.0,0.7710262,0,0
layer2.9.conv1.weight,0.1,0.7617706,0,0
layer2.9.conv1.weight,0.2,0.7593561,0,0
layer2.9.conv1.weight,0.30000000000000004,0.7579477,0,0
layer2.9.conv1.weight,0.4,0.7408451,0,0
layer2.9.conv1.weight,0.5,0.7050302,0,0
layer2.9.conv1.weight,0.6000000000000001,0.7219316,0,0
layer2.9.conv1.weight,0.7000000000000001,0.6698189,0,0
layer2.9.conv1.weight,0.8,0.5265594,0,0
layer2.9.conv1.weight,0.9,0.4734406,0,0
layer2.9.conv2.weight,0.0,0.7710262,0,0
layer2.9.conv2.weight,0.1,0.7710262,0,0
layer2.9.conv2.weight,0.2,0.7712274,0,0
layer2.9.conv2.weight,0.30000000000000004,0.7806841,0,0
layer2.9.conv2.weight,0.4,0.7861167,0,0
layer2.9.conv2.weight,0.5,0.756338,0,0
layer2.9.conv2.weight,0.6000000000000001,0.7261569,0,0
layer2.9.conv2.weight,0.7000000000000001,0.7092555,0,0
layer2.9.conv2.weight,0.8,0.6366197,0,0
layer2.9.conv2.weight,0.9,0.5384306,0,0
layer2.10.conv1.weight,0.0,0.7710262,0,0
layer2.10.conv1.weight,0.1,0.7414487,0,0
layer2.10.conv1.weight,0.2,0.7434608,0,0
layer2.10.conv1.weight,0.30000000000000004,0.7631791,0,0
layer2.10.conv1.weight,0.4,0.7615694,0,0
layer2.10.conv1.weight,0.5,0.7261569,0,0
layer2.10.conv1.weight,0.6000000000000001,0.7221328,0,0
layer2.10.conv1.weight,0.7000000000000001,0.6780684,0,0
layer2.10.conv1.weight,0.8,0.5231388,0,0
layer2.10.conv1.weight,0.9,0.5251509,0,0
layer2.10.conv2.weight,0.0,0.7710262,0,0
layer2.10.conv2.weight,0.1,0.7710262,0,0
layer2.10.conv2.weight,0.2,0.7690141,0,0
layer2.10.conv2.weight,0.30000000000000004,0.7730382,0,0
layer2.10.conv2.weight,0.4,0.7748491,0,0
layer2.10.conv2.weight,0.5,0.7899396,0,0
layer2.10.conv2.weight,0.6000000000000001,0.7885312,0,0
layer2.10.conv2.weight,0.7000000000000001,0.7547284,0,0
layer2.10.conv2.weight,0.8,0.6812877,0,0
layer2.10.conv2.weight,0.9,0.4643863,0,0
layer2.11.conv1.weight,0.0,0.7710262,0,0
layer2.11.conv1.weight,0.1,0.7663984,0,0
layer2.11.conv1.weight,0.2,0.7639839,0,0
layer2.11.conv1.weight,0.30000000000000004,0.7513078,0,0
layer2.11.conv1.weight,0.4,0.7470825,0,0
layer2.11.conv1.weight,0.5,0.7336016,0,0
layer2.11.conv1.weight,0.6000000000000001,0.7396378,0,0
layer2.11.conv1.weight,0.7000000000000001,0.6688129,0,0
layer2.11.conv1.weight,0.8,0.5386318,0,0
layer2.11.conv1.weight,0.9,0.5394366,0,0
layer2.11.conv2.weight,0.0,0.7710262,0,0
layer2.11.conv2.weight,0.1,0.7710262,0,0
layer2.11.conv2.weight,0.2,0.7730382,0,0
layer2.11.conv2.weight,0.30000000000000004,0.7692153,0,0
layer2.11.conv2.weight,0.4,0.7464789,0,0
layer2.11.conv2.weight,0.5,0.7090543,0,0
layer2.11.conv2.weight,0.6000000000000001,0.7181087,0,0
layer2.11.conv2.weight,0.7000000000000001,0.6814889,0,0
layer2.11.conv2.weight,0.8,0.6142857,0,0
layer2.11.conv2.weight,0.9,0.5167002,0,0
layer2.12.conv1.weight,0.0,0.7710262,0,0
layer2.12.conv1.weight,0.1,0.7760563,0,0
layer2.12.conv1.weight,0.2,0.7724346,0,0
layer2.12.conv1.weight,0.30000000000000004,0.7770624,0,0
layer2.12.conv1.weight,0.4,0.7738431,0,0
layer2.12.conv1.weight,0.5,0.7613682,0,0
layer2.12.conv1.weight,0.6000000000000001,0.7643863,0,0
layer2.12.conv1.weight,0.7000000000000001,0.7350101,0,0
layer2.12.conv1.weight,0.8,0.639839,0,0
layer2.12.conv1.weight,0.9,0.5726358,0,0
layer2.12.conv2.weight,0.0,0.7710262,0,0
layer2.12.conv2.weight,0.1,0.7714286,0,0
layer2.12.conv2.weight,0.2,0.7756539,0,0
layer2.12.conv2.weight,0.30000000000000004,0.7778672,0,0
layer2.12.conv2.weight,0.4,0.7754527,0,0
layer2.12.conv2.weight,0.5,0.7734406,0,0
layer2.12.conv2.weight,0.6000000000000001,0.7907445,0,0
layer2.12.conv2.weight,0.7000000000000001,0.7629779,0,0
layer2.12.conv2.weight,0.8,0.737827,0,0
layer2.12.conv2.weight,0.9,0.6472837,0,0
layer3.0.conv1.weight,0.0,0.7710262,0,0
layer3.0.conv1.weight,0.1,0.7430584,0,0
layer3.0.conv1.weight,0.2,0.7386318,0,0
layer3.0.conv1.weight,0.30000000000000004,0.661167,0,0
layer3.0.conv1.weight,0.4,0.6299799,0,0
layer3.0.conv1.weight,0.5,0.4957746,0,0
layer3.0.conv1.weight,0.6000000000000001,0.5334004,0,0
layer3.0.conv1.weight,0.7000000000000001,0.2639839,0,0
layer3.0.conv1.weight,0.8,0.1050302,0,0
layer3.0.conv1.weight,0.9,0.0185111,0,0
layer3.0.conv2.weight,0.0,0.7710262,0,0
layer3.0.conv2.weight,0.1,0.7708249,0,0
layer3.0.conv2.weight,0.2,0.7724346,0,0
layer3.0.conv2.weight,0.30000000000000004,0.7925553,0,0
layer3.0.conv2.weight,0.4,0.8056338,0,0
layer3.0.conv2.weight,0.5,0.7519115,0,0
layer3.0.conv2.weight,0.6000000000000001,0.6257545,0,0
layer3.0.conv2.weight,0.7000000000000001,0.3722334,0,0
layer3.0.conv2.weight,0.8,0.0249497,0,0
layer3.0.conv2.weight,0.9,0.001006,0,0
layer3.0.downsample.0.weight,0.0,0.7710262,0,0
layer3.0.downsample.0.weight,0.1,0.7710262,0,0
layer3.0.downsample.0.weight,0.2,0.7710262,0,0
layer3.0.downsample.0.weight,0.30000000000000004,0.7768612,0,0
layer3.0.downsample.0.weight,0.4,0.7736419,0,0
layer3.0.downsample.0.weight,0.5,0.7631791,0,0
layer3.0.downsample.0.weight,0.6000000000000001,0.7702213,0,0
layer3.0.downsample.0.weight,0.7000000000000001,0.772837,0,0
layer3.0.downsample.0.weight,0.8,0.7169014,0,0
layer3.0.downsample.0.weight,0.9,0.6917505,0,0
layer3.1.conv1.weight,0.0,0.7710262,0,0
layer3.1.conv1.weight,0.1,0.771831,0,0
layer3.1.conv1.weight,0.2,0.7788732,0,0
layer3.1.conv1.weight,0.30000000000000004,0.7772636,0,0
layer3.1.conv1.weight,0.4,0.7716298,0,0
layer3.1.conv1.weight,0.5,0.7422535,0,0
layer3.1.conv1.weight,0.6000000000000001,0.7293763,0,0
layer3.1.conv1.weight,0.7000000000000001,0.6195171,0,0
layer3.1.conv1.weight,0.8,0.5790744,0,0
layer3.1.conv1.weight,0.9,0.5237425,0,0
layer3.1.conv2.weight,0.0,0.7710262,0,0
layer3.1.conv2.weight,0.1,0.7710262,0,0
layer3.1.conv2.weight,0.2,0.7710262,0,0
layer3.1.conv2.weight,0.30000000000000004,0.7708249,0,0
layer3.1.conv2.weight,0.4,0.7700201,0,0
layer3.1.conv2.weight,0.5,0.7700201,0,0
layer3.1.conv2.weight,0.6000000000000001,0.7738431,0,0
layer3.1.conv2.weight,0.7000000000000001,0.7627767,0,0
layer3.1.conv2.weight,0.8,0.7684105,0,0
layer3.1.conv2.weight,0.9,0.7692153,0,0
layer3.2.conv1.weight,0.0,0.7710262,0,0
layer3.2.conv1.weight,0.1,0.771831,0,0
layer3.2.conv1.weight,0.2,0.7724346,0,0
layer3.2.conv1.weight,0.30000000000000004,0.7692153,0,0
layer3.2.conv1.weight,0.4,0.7555332,0,0
layer3.2.conv1.weight,0.5,0.7370221,0,0
layer3.2.conv1.weight,0.6000000000000001,0.7466801,0,0
layer3.2.conv1.weight,0.7000000000000001,0.661167,0,0
layer3.2.conv1.weight,0.8,0.5949698,0,0
layer3.2.conv1.weight,0.9,0.5307847,0,0
layer3.2.conv2.weight,0.0,0.7710262,0,0
layer3.2.conv2.weight,0.1,0.7708249,0,0
layer3.2.conv2.weight,0.2,0.7712274,0,0
layer3.2.conv2.weight,0.30000000000000004,0.7716298,0,0
layer3.2.conv2.weight,0.4,0.7714286,0,0
layer3.2.conv2.weight,0.5,0.7720322,0,0
layer3.2.conv2.weight,0.6000000000000001,0.7722334,0,0
layer3.2.conv2.weight,0.7000000000000001,0.7700201,0,0
layer3.2.conv2.weight,0.8,0.7682093,0,0
layer3.2.conv2.weight,0.9,0.7517103,0,0
layer3.3.conv1.weight,0.0,0.7710262,0,0
layer3.3.conv1.weight,0.1,0.7633803,0,0
layer3.3.conv1.weight,0.2,0.7458753,0,0
layer3.3.conv1.weight,0.30000000000000004,0.7408451,0,0
layer3.3.conv1.weight,0.4,0.7245473,0,0
layer3.3.conv1.weight,0.5,0.7124748,0,0
layer3.3.conv1.weight,0.6000000000000001,0.7098592,0,0
layer3.3.conv1.weight,0.7000000000000001,0.5804829,0,0
layer3.3.conv1.weight,0.8,0.6024145,0,0
layer3.3.conv1.weight,0.9,0.5663984,0,0
layer3.3.conv2.weight,0.0,0.7710262,0,0
layer3.3.conv2.weight,0.1,0.7710262,0,0
layer3.3.conv2.weight,0.2,0.7696177,0,0
layer3.3.conv2.weight,0.30000000000000004,0.768008,0,0
layer3.3.conv2.weight,0.4,0.7657948,0,0
