parameter,sparsity,top1,top5,loss
conv_3.model.3.project.conv.weight,0.4,0.7930744,0,0
conv_3.model.3.project.conv.weight,0.5,0.7889387,0,0
conv_3.model.3.project.conv.weight,0.6000000000000001,0.7681901,0,0
conv_3.model.3.project.conv.weight,0.7000000000000001,0.7537502,0,0
conv_3.model.3.project.conv.weight,0.8,0.7377681,0,0
conv_3.model.3.project.conv.weight,0.9,0.6894014,0,0
conv_3.model.4.conv.conv.weight,0.0,0.8117903,0,0
conv_3.model.4.conv.conv.weight,0.1,0.8148044,0,0
conv_3.model.4.conv.conv.weight,0.2,0.8192205,0,0
conv_3.model.4.conv.conv.weight,0.30000000000000004,0.8062526,0,0
conv_3.model.4.conv.conv.weight,0.4,0.7653161,0,0
conv_3.model.4.conv.conv.weight,0.5,0.7680499,0,0
conv_3.model.4.conv.conv.weight,0.6000000000000001,0.7496145,0,0
conv_3.model.4.conv.conv.weight,0.7000000000000001,0.7517174,0,0
conv_3.model.4.conv.conv.weight,0.8,0.7538904,0,0
conv_3.model.4.conv.conv.weight,0.9,0.7206645,0,0
conv_3.model.4.conv_dw.conv.weight,0.0,0.8117903,0,0
conv_3.model.4.conv_dw.conv.weight,0.1,0.8102481,0,0
conv_3.model.4.conv_dw.conv.weight,0.2,0.7672087,0,0
conv_3.model.4.conv_dw.conv.weight,0.30000000000000004,0.7719753,0,0
conv_3.model.4.conv_dw.conv.weight,0.4,0.7606197,0,0
conv_3.model.4.conv_dw.conv.weight,0.5,0.7475817,0,0
conv_3.model.4.conv_dw.conv.weight,0.6000000000000001,0.7642647,0,0
conv_3.model.4.conv_dw.conv.weight,0.7000000000000001,0.7378382,0,0
conv_3.model.4.conv_dw.conv.weight,0.8,0.6878592,0,0
conv_3.model.4.conv_dw.conv.weight,0.9,0.613066,0,0
conv_3.model.4.project.conv.weight,0.0,0.8117903,0,0
conv_3.model.4.project.conv.weight,0.1,0.806533,0,0
conv_3.model.4.project.conv.weight,0.2,0.8237067,0,0
conv_3.model.4.project.conv.weight,0.30000000000000004,0.8110192,0,0
conv_3.model.4.project.conv.weight,0.4,0.801416,0,0
conv_3.model.4.project.conv.weight,0.5,0.7629328,0,0
conv_3.model.4.project.conv.weight,0.6000000000000001,0.7501752,0,0
conv_3.model.4.project.conv.weight,0.7000000000000001,0.7465302,0,0
conv_3.model.4.project.conv.weight,0.8,0.7218562,0,0
conv_3.model.4.project.conv.weight,0.9,0.7139352,0,0
conv_3.model.5.conv.conv.weight,0.0,0.8117903,0,0
conv_3.model.5.conv.conv.weight,0.1,0.8117903,0,0
conv_3.model.5.conv.conv.weight,0.2,0.7967195,0,0
conv_3.model.5.conv.conv.weight,0.30000000000000004,0.8017664,0,0
conv_3.model.5.conv.conv.weight,0.4,0.7799664,0,0
conv_3.model.5.conv.conv.weight,0.5,0.785504,0,0
conv_3.model.5.conv.conv.weight,0.6000000000000001,0.7702229,0,0
conv_3.model.5.conv.conv.weight,0.7000000000000001,0.7470209,0,0
conv_3.model.5.conv.conv.weight,0.8,0.7239591,0,0
conv_3.model.5.conv.conv.weight,0.9,0.6905229,0,0
conv_3.model.5.conv_dw.conv.weight,0.0,0.8117903,0,0
conv_3.model.5.conv_dw.conv.weight,0.1,0.8117903,0,0
conv_3.model.5.conv_dw.conv.weight,0.2,0.8067433,0,0
conv_3.model.5.conv_dw.conv.weight,0.30000000000000004,0.808706,0,0
conv_3.model.5.conv_dw.conv.weight,0.4,0.8213234,0,0
conv_3.model.5.conv_dw.conv.weight,0.5,0.8134025,0,0
conv_3.model.5.conv_dw.conv.weight,0.6000000000000001,0.8000841,0,0
conv_3.model.5.conv_dw.conv.weight,0.7000000000000001,0.785504,0,0
conv_3.model.5.conv_dw.conv.weight,0.8,0.7728165,0,0
conv_3.model.5.conv_dw.conv.weight,0.9,0.7358054,0,0
conv_3.model.5.project.conv.weight,0.0,0.8117903,0,0
conv_3.model.5.project.conv.weight,0.1,0.7913921,0,0
conv_3.model.5.project.conv.weight,0.2,0.7834011,0,0
conv_3.model.5.project.conv.weight,0.30000000000000004,0.7765316,0,0
conv_3.model.5.project.conv.weight,0.4,0.7503154,0,0
conv_3.model.5.project.conv.weight,0.5,0.7278144,0,0
conv_3.model.5.project.conv.weight,0.6000000000000001,0.6582784,0,0
conv_3.model.5.project.conv.weight,0.7000000000000001,0.6562456,0,0
conv_3.model.5.project.conv.weight,0.8,0.6676013,0,0
conv_3.model.5.project.conv.weight,0.9,0.6411047,0,0
conv_3.model.6.conv.conv.weight,0.0,0.8117903,0,0
conv_3.model.6.conv.conv.weight,0.1,0.8117903,0,0
conv_3.model.6.conv.conv.weight,0.2,0.7918127,0,0
conv_3.model.6.conv.conv.weight,0.30000000000000004,0.7541708,0,0
conv_3.model.6.conv.conv.weight,0.4,0.7608299,0,0
conv_3.model.6.conv.conv.weight,0.5,0.7452685,0,0
conv_3.model.6.conv.conv.weight,0.6000000000000001,0.7140754,0,0
conv_3.model.6.conv.conv.weight,0.7000000000000001,0.7201738,0,0
conv_3.model.6.conv.conv.weight,0.8,0.6454507,0,0
conv_3.model.6.conv.conv.weight,0.9,0.6771344,0,0
conv_3.model.6.conv_dw.conv.weight,0.0,0.8117903,0,0
conv_3.model.6.conv_dw.conv.weight,0.1,0.8117903,0,0
conv_3.model.6.conv_dw.conv.weight,0.2,0.8092668,0,0
conv_3.model.6.conv_dw.conv.weight,0.30000000000000004,0.7646853,0,0
conv_3.model.6.conv_dw.conv.weight,0.4,0.769592,0,0
conv_3.model.6.conv_dw.conv.weight,0.5,0.7525585,0,0
conv_3.model.6.conv_dw.conv.weight,0.6000000000000001,0.7336324,0,0
conv_3.model.6.conv_dw.conv.weight,0.7000000000000001,0.7207346,0,0
conv_3.model.6.conv_dw.conv.weight,0.8,0.7083976,0,0
conv_3.model.6.conv_dw.conv.weight,0.9,0.6293285,0,0
conv_3.model.6.project.conv.weight,0.0,0.8117903,0,0
conv_3.model.6.project.conv.weight,0.1,0.8128417,0,0
conv_3.model.6.project.conv.weight,0.2,0.7897799,0,0
conv_3.model.6.project.conv.weight,0.30000000000000004,0.7614608,0,0
conv_3.model.6.project.conv.weight,0.4,0.7763213,0,0
conv_3.model.6.project.conv.weight,0.5,0.6739801,0,0
conv_3.model.6.project.conv.weight,0.6000000000000001,0.713024,0,0
