parameter,sparsity,top1,top5,loss
conv_34.conv.conv.weight,0.6000000000000001,0.969,0,0
conv_34.conv.conv.weight,0.7000000000000001,0.942,0,0
conv_34.conv.conv.weight,0.8,0.9043333333333334,0,0
conv_34.conv.conv.weight,0.9,0.8295,0,0
conv_34.conv_dw.conv.weight,0.0,0.9866666666666667,0,0
conv_34.conv_dw.conv.weight,0.1,0.9838333333333333,0,0
conv_34.conv_dw.conv.weight,0.2,0.9795,0,0
conv_34.conv_dw.conv.weight,0.30000000000000004,0.9715,0,0
conv_34.conv_dw.conv.weight,0.4,0.9668333333333333,0,0
conv_34.conv_dw.conv.weight,0.5,0.9571666666666667,0,0
conv_34.conv_dw.conv.weight,0.6000000000000001,0.9353333333333333,0,0
conv_34.conv_dw.conv.weight,0.7000000000000001,0.8855000000000001,0,0
conv_34.conv_dw.conv.weight,0.8,0.8093333333333333,0,0
conv_34.conv_dw.conv.weight,0.9,0.7231666666666665,0,0
conv_34.project.conv.weight,0.0,0.9866666666666667,0,0
conv_34.project.conv.weight,0.1,0.9858333333333335,0,0
conv_34.project.conv.weight,0.2,0.9870000000000001,0,0
conv_34.project.conv.weight,0.30000000000000004,0.986,0,0
conv_34.project.conv.weight,0.4,0.9823333333333333,0,0
conv_34.project.conv.weight,0.5,0.9789999999999999,0,0
conv_34.project.conv.weight,0.6000000000000001,0.9708333333333334,0,0
conv_34.project.conv.weight,0.7000000000000001,0.9133333333333333,0,0
conv_34.project.conv.weight,0.8,0.759,0,0
conv_34.project.conv.weight,0.9,0.6753333333333333,0,0
conv_4.model.0.conv.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.0.conv.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.0.conv.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.0.conv.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.0.conv.conv.weight,0.4,0.9861666666666669,0,0
conv_4.model.0.conv.conv.weight,0.5,0.9865,0,0
conv_4.model.0.conv.conv.weight,0.6000000000000001,0.9846666666666668,0,0
conv_4.model.0.conv.conv.weight,0.7000000000000001,0.9858333333333332,0,0
conv_4.model.0.conv.conv.weight,0.8,0.9845,0,0
conv_4.model.0.conv.conv.weight,0.9,0.9836666666666666,0,0
conv_4.model.0.conv_dw.conv.weight,0.0,0.9866666666666667,0,0
conv_4.model.0.conv_dw.conv.weight,0.1,0.9866666666666667,0,0
conv_4.model.0.conv_dw.conv.weight,0.2,0.9866666666666667,0,0
conv_4.model.0.conv_dw.conv.weight,0.30000000000000004,0.9866666666666667,0,0
conv_4.model.0.conv_dw.conv.weight,0.4,0.9848333333333332,0,0
conv_4.model.0.conv_dw.conv.weight,0.5,0.9851666666666666,0,0
