parameter,sparsity,top1,top5,loss
layer4.1.conv2.weight,0.5,0.6542339696524718,0,0
layer4.1.conv2.weight,0.6000000000000001,0.6568771414586393,0,0
layer4.1.conv2.weight,0.7000000000000001,0.6498286833088596,0,0
layer4.1.conv2.weight,0.8,0.6367107195301028,0,0
layer4.1.conv2.weight,0.9,0.6232990699951052,0,0
layer4.2.conv1.weight,0.0,0.6335780714635341,0,0
layer4.2.conv1.weight,0.1,0.5639745472344592,0,0
layer4.2.conv1.weight,0.2,0.4187958883994126,0,0
layer4.2.conv1.weight,0.30000000000000004,0.35144395496818404,0,0
layer4.2.conv1.weight,0.4,0.31355849241311795,0,0
layer4.2.conv1.weight,0.5,0.2679393049437102,0,0
layer4.2.conv1.weight,0.6000000000000001,0.2373959862946647,0,0
layer4.2.conv1.weight,0.7000000000000001,0.16671561429270682,0,0
layer4.2.conv1.weight,0.8,0.10788056779246206,0,0
layer4.2.conv1.weight,0.9,0.04757709251101322,0,0
layer4.2.conv2.weight,0.0,0.6335780714635341,0,0
layer4.2.conv2.weight,0.1,0.6355359765051395,0,0
layer4.2.conv2.weight,0.2,0.6297601566324034,0,0
layer4.2.conv2.weight,0.30000000000000004,0.6277043563387176,0,0
layer4.2.conv2.weight,0.4,0.6298580518844836,0,0
layer4.2.conv2.weight,0.5,0.6410181106216348,0,0
layer4.2.conv2.weight,0.6000000000000001,0.6394517865883504,0,0
layer4.2.conv2.weight,0.7000000000000001,0.6252569750367107,0,0
layer4.2.conv2.weight,0.8,0.6170337738619677,0,0
layer4.2.conv2.weight,0.9,0.6066568771414587,0,0
fc1.weight,0.0,0.6335780714635341,0,0
fc1.weight,0.1,0.632501223690651,0,0
fc1.weight,0.2,0.6288790993636809,0,0
fc1.weight,0.30000000000000004,0.6260401370533529,0,0
fc1.weight,0.4,0.6185022026431718,0,0
fc1.weight,0.5,0.6173274596182086,0,0
fc1.weight,0.6000000000000001,0.6197748409202154,0,0
fc1.weight,0.7000000000000001,0.5953989231522271,0,0
fc1.weight,0.8,0.575721977484092,0,0
fc1.weight,0.9,0.45844346549192366,0,0
