parameter,sparsity,top1,top5,loss
conv_4.model.3.conv.conv.weight,0.2,0.8042453,0,0
conv_4.model.3.conv.conv.weight,0.30000000000000004,0.7853774,0,0
conv_4.model.3.conv.conv.weight,0.4,0.7928459,0,0
conv_4.model.3.conv.conv.weight,0.5,0.8050314,0,0
conv_4.model.3.conv.conv.weight,0.6000000000000001,0.7897013,0,0
conv_4.model.3.conv.conv.weight,0.7000000000000001,0.7578616,0,0
conv_4.model.3.conv.conv.weight,0.8,0.75,0,0
conv_4.model.3.conv.conv.weight,0.9,0.7531447,0,0
conv_4.model.3.conv_dw.conv.weight,0.0,0.8282233,0,0
conv_4.model.3.conv_dw.conv.weight,0.1,0.817217,0,0
conv_4.model.3.conv_dw.conv.weight,0.2,0.7959906,0,0
conv_4.model.3.conv_dw.conv.weight,0.30000000000000004,0.7873428,0,0
conv_4.model.3.conv_dw.conv.weight,0.4,0.7684748,0,0
conv_4.model.3.conv_dw.conv.weight,0.5,0.7680818,0,0
conv_4.model.3.conv_dw.conv.weight,0.6000000000000001,0.7653302,0,0
conv_4.model.3.conv_dw.conv.weight,0.7000000000000001,0.7441038,0,0
conv_4.model.3.conv_dw.conv.weight,0.8,0.7464623,0,0
conv_4.model.3.conv_dw.conv.weight,0.9,0.7095126,0,0
conv_4.model.3.project.conv.weight,0.0,0.8282233,0,0
conv_4.model.3.project.conv.weight,0.1,0.8286164,0,0
conv_4.model.3.project.conv.weight,0.2,0.8294025,0,0
conv_4.model.3.project.conv.weight,0.30000000000000004,0.821934,0,0
conv_4.model.3.project.conv.weight,0.4,0.8250786,0,0
conv_4.model.3.project.conv.weight,0.5,0.8085692,0,0
conv_4.model.3.project.conv.weight,0.6000000000000001,0.7924528,0,0
conv_4.model.3.project.conv.weight,0.7000000000000001,0.7865566,0,0
conv_4.model.3.project.conv.weight,0.8,0.7759434,0,0
conv_4.model.3.project.conv.weight,0.9,0.7633648,0,0
conv_4.model.4.conv.conv.weight,0.0,0.8282233,0,0
conv_4.model.4.conv.conv.weight,0.1,0.8187893,0,0
conv_4.model.4.conv.conv.weight,0.2,0.8227201,0,0
conv_4.model.4.conv.conv.weight,0.30000000000000004,0.8180031,0,0
conv_4.model.4.conv.conv.weight,0.4,0.807783,0,0
conv_4.model.4.conv.conv.weight,0.5,0.8101415,0,0
conv_4.model.4.conv.conv.weight,0.6000000000000001,0.8058176,0,0
conv_4.model.4.conv.conv.weight,0.7000000000000001,0.7834119,0,0
conv_4.model.4.conv.conv.weight,0.8,0.7413522,0,0
conv_4.model.4.conv.conv.weight,0.9,0.6933962,0,0
conv_4.model.4.conv_dw.conv.weight,0.0,0.8282233,0,0
conv_4.model.4.conv_dw.conv.weight,0.1,0.8187893,0,0
conv_4.model.4.conv_dw.conv.weight,0.2,0.8152516,0,0
conv_4.model.4.conv_dw.conv.weight,0.30000000000000004,0.8022799,0,0
conv_4.model.4.conv_dw.conv.weight,0.4,0.7963836,0,0
conv_4.model.4.conv_dw.conv.weight,0.5,0.7822327,0,0
conv_4.model.4.conv_dw.conv.weight,0.6000000000000001,0.7468553,0,0
conv_4.model.4.conv_dw.conv.weight,0.7000000000000001,0.7480346,0,0
conv_4.model.4.conv_dw.conv.weight,0.8,0.7291667,0,0
conv_4.model.4.conv_dw.conv.weight,0.9,0.7047956,0,0
conv_4.model.4.project.conv.weight,0.0,0.8282233,0,0
conv_4.model.4.project.conv.weight,0.1,0.8211478,0,0
conv_4.model.4.project.conv.weight,0.2,0.8007075,0,0
conv_4.model.4.project.conv.weight,0.30000000000000004,0.8081761,0,0
conv_4.model.4.project.conv.weight,0.4,0.8034591,0,0
conv_4.model.4.project.conv.weight,0.5,0.8022799,0,0
conv_4.model.4.project.conv.weight,0.6000000000000001,0.7924528,0,0
conv_4.model.4.project.conv.weight,0.7000000000000001,0.7680818,0,0
conv_4.model.4.project.conv.weight,0.8,0.740173,0,0
conv_4.model.4.project.conv.weight,0.9,0.6992925,0,0
conv_4.model.5.conv.conv.weight,0.0,0.8282233,0,0
conv_4.model.5.conv.conv.weight,0.1,0.8231132,0,0
conv_4.model.5.conv.conv.weight,0.2,0.8238994,0,0
conv_4.model.5.conv.conv.weight,0.30000000000000004,0.8081761,0,0
conv_4.model.5.conv.conv.weight,0.4,0.8066038,0,0
conv_4.model.5.conv.conv.weight,0.5,0.7735849,0,0
conv_4.model.5.conv.conv.weight,0.6000000000000001,0.7669025,0,0
conv_4.model.5.conv.conv.weight,0.7000000000000001,0.7606132,0,0
conv_4.model.5.conv.conv.weight,0.8,0.7311321,0,0
conv_4.model.5.conv.conv.weight,0.9,0.7071541,0,0
conv_4.model.5.conv_dw.conv.weight,0.0,0.8282233,0,0
conv_4.model.5.conv_dw.conv.weight,0.1,0.8081761,0,0
conv_4.model.5.conv_dw.conv.weight,0.2,0.8022799,0,0
conv_4.model.5.conv_dw.conv.weight,0.30000000000000004,0.7904874,0,0
conv_4.model.5.conv_dw.conv.weight,0.4,0.7696541,0,0
conv_4.model.5.conv_dw.conv.weight,0.5,0.7425314,0,0
conv_4.model.5.conv_dw.conv.weight,0.6000000000000001,0.7460692,0,0
conv_4.model.5.conv_dw.conv.weight,0.7000000000000001,0.726022,0,0
conv_4.model.5.conv_dw.conv.weight,0.8,0.6839623,0,0
conv_4.model.5.conv_dw.conv.weight,0.9,0.6800314,0,0
conv_4.model.5.project.conv.weight,0.0,0.8282233,0,0
conv_4.model.5.project.conv.weight,0.1,0.8152516,0,0
conv_4.model.5.project.conv.weight,0.2,0.8046384,0,0
conv_4.model.5.project.conv.weight,0.30000000000000004,0.7983491,0,0
conv_4.model.5.project.conv.weight,0.4,0.7743711,0,0
conv_4.model.5.project.conv.weight,0.5,0.7570755,0,0
conv_4.model.5.project.conv.weight,0.6000000000000001,0.7574686,0,0
conv_4.model.5.project.conv.weight,0.7000000000000001,0.730739,0,0
conv_4.model.5.project.conv.weight,0.8,0.7209119,0,0
conv_4.model.5.project.conv.weight,0.9,0.702044,0,0
conv_45.conv.conv.weight,0.0,0.8282233,0,0
conv_45.conv.conv.weight,0.1,0.8042453,0,0
conv_45.conv.conv.weight,0.2,0.7952044,0,0
conv_45.conv.conv.weight,0.30000000000000004,0.7704403,0,0
conv_45.conv.conv.weight,0.4,0.7346698,0,0
conv_45.conv.conv.weight,0.5,0.677673,0,0
conv_45.conv.conv.weight,0.6000000000000001,0.6615566,0,0
conv_45.conv.conv.weight,0.7000000000000001,0.5581761,0,0
conv_45.conv.conv.weight,0.8,0.4351415,0,0
conv_45.conv.conv.weight,0.9,0.2661164,0,0
conv_45.conv_dw.conv.weight,0.0,0.8282233,0,0
conv_45.conv_dw.conv.weight,0.1,0.8105346,0,0
conv_45.conv_dw.conv.weight,0.2,0.7869497,0,0
conv_45.conv_dw.conv.weight,0.30000000000000004,0.7582547,0,0
conv_45.conv_dw.conv.weight,0.4,0.6647013,0,0
conv_45.conv_dw.conv.weight,0.5,0.5444182,0,0
conv_45.conv_dw.conv.weight,0.6000000000000001,0.5031447,0,0
conv_45.conv_dw.conv.weight,0.7000000000000001,0.4166667,0,0
conv_45.conv_dw.conv.weight,0.8,0.2995283,0,0
conv_45.conv_dw.conv.weight,0.9,0.1859277,0,0
conv_45.project.conv.weight,0.0,0.8282233,0,0
conv_45.project.conv.weight,0.1,0.7826258,0,0
conv_45.project.conv.weight,0.2,0.7578616,0,0
